No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gamlaha;8205022001;Gamlaha;82.03.20.2009
2;Doro;8205022002;Doro;82.03.20.2006
3;Boulamo;8205022003;Boulamo;82.03.20.2010
4;Daru;8205022004;Daru;82.03.20.2007
5;Bobale;8205022005;Bobale;82.03.20.2008
6;Bori;8205022006;Bori;82.03.20.2005
7;Pediwang;8205022007;Pediwang;82.03.20.2004
8;Wateto;8205022008;Wateto;82.03.20.2001
9;Tunuo;8205022009;Tunuo;82.03.20.2003
10;Gulo;8205022010;Gulo;82.03.20.2002
11;Warudu;8205022011;Warudu;82.03.20.2011
12;Dowongi Maiti;8205022012;Dowongimaiti;82.03.20.2012
