No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pentat;6402020001;Pentat;64.07.11.2001
2;Bekokong Makmur;6402020002;Bekokong Makmur;64.07.11.2012
3;Pulai Lanting;6402020003;Pulau Lanting;64.07.11.2010
4;Tanjung Jan;6402020004;Tanjung Jan;64.07.11.2009
5;Tanjung Isuy;6402020005;Tanjung Isuy;64.07.11.2008
6;Muara Nayan;6402020006;Muara Nayan;64.07.11.2003
7;Lembonah;6402020007;Lembonah;64.07.11.2002
8;Mancong;6402020008;Mancong;64.07.11.2004
9;Perigiq;6402020009;Perigiq;64.07.11.2005
10;Tanjung Jone;6402020010;Tanjung Jone;64.07.11.2007
11;Muara Ohong;6402020011;Muara Ohong;64.07.11.2006
12;Muara Tae;6402020012;Muara Tae;64.07.11.2011
