No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Japura;1402041001;Japura;14.02.09.2001
2;Sidomulyo;1402041002;Sidomulyo;14.02.09.2002
3;Pasir Ringgit;1402041003;Pasir Ringgit;14.02.09.2003
4;Gudang Batu;1402041004;Gudang Batu;14.02.09.2004
5;Sungai Sagu;1402041005;Sungai Sagu;14.02.09.2005
6;Lirik Area;1402041006;Lirik Area;14.02.09.2006
7;Rejosari;1402041007;Rejosari;14.02.09.2007
8;Lambang Sari V;1402041008;Lambang Sari V;14.02.09.2008
9;Lambang Sari Iv;1402041009;Lambang Sari Iv;14.02.09.2009
10;Wonosari;1402041011;Wonosari;14.02.09.2011
11;Seko Lubuk Tigo;1402041012;Seko Lubuk Tigo;14.02.09.2012
12;Banjar Balam;1402041013;Banjar Balam;14.02.09.2013
13;Redang Seko;1402041014;Redang Seko;14.02.09.2014
14;Sukajadi;1402041015;Sukajadi;14.02.09.2015
15;Mekar Sari;1402041016;Mekar Sari;14.02.09.2016
16;Pasir Sialang Jaya;1402041017;Pasir Sialang Jaya;14.02.09.2017
