No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Peunayong;1171030001;Peunayong;11.71.02.2002
2;Laksana;1171030002;Laksana;11.71.02.2003
3;Keuramat;1171030003;Keuramat;11.71.02.2004
4;Kuta Alam;1171030004;Kuta Alam;11.71.02.2007
5;Beurawe;1171030005;Beurawe;11.71.02.2006
6;Kota Baru;1171030006;Kota Baru;11.71.02.2005
7;Bandar Baru;1171030007;Bandar Baru;11.71.02.2008
8;Mulia;1171030008;Mulia;11.71.02.2001
9;Lampulo;1171030013;Lampulo;11.71.02.2010
10;Lamdingin;1171030014;Lamdingin;11.71.02.2009
11;Lambaro Skep;1171030015;Lambaro Skep;11.71.02.2011
