No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Paro;9429042001;Paro;91.24.11.2001
2;Lombrik;9429042002;Lombrik;91.24.11.2002
3;Animarem;9429042003;Animarem;91.24.11.2003
4;Tawelma;9429042004;Tawelma;91.24.11.2004
5;Loaraba;9429042005;Loaraba;91.24.11.2005
