No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Pontianak Selatan;6171010;Pontianak Selatan;61.71.01
2;Pontianak Tenggara;6171011;Pontianak Tenggara;61.71.06
3;Pontianak Timur;6171020;Pontianak Timur;61.71.02
4;Pontianak Barat;6171030;Pontianak Barat;61.71.03
5;Pontianak Kota;6171031;Pontianak Kota;61.71.05
6;Pontianak Utara;6171040;Pontianak Utara;61.71.04
