No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Fonatu;9110100001;Fonatu;92.10.02.2005
2;Ayawasi Selatan;9110100002;Ayawasi Selatan;92.10.02.2002
3;Ayawasi;9110100003;Ayawasi;92.10.02.2001
4;Ayawasi Timur;9110100004;Ayawasi Timur;92.10.02.2003
5;Maan;9110100005;Man;92.10.02.2010
6;Konja;9110100006;Konja;92.10.02.2008
7;Jarat;9110100007;Yarat;92.10.02.2009
8;Susai;9110100008;Susai;92.10.02.2004
9;Mosun;9110100009;Mosun;92.10.02.2006
10;Wayane;9110100010;Wayane;92.10.02.2007
