No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Denggen;5203070001;Denggen;52.03.07.1004
2;Kelayu Jorong;5203070005;Kelaju Jorong;52.03.07.1011
3;Kembang Sari;5203070006;Kembang Sari;52.03.07.1009
4;Majidi;5203070007;Majidi;52.03.07.1006
5;Rakam;5203070008;Rakam;52.03.07.1007
6;Pancor;5203070009;Pancor;52.03.07.1001
7;Sekarteja;5203070010;Sekarteja;52.03.07.1005
8;Sandubaya;5203070011;Sandu Baya;52.03.07.1008
9;Khusus Kota Selong;5203070012;Selong;52.03.07.1002
10;Kelayu Selatan;5203070013;Kelayu Selatan;52.03.07.1003
11;Kelayu Utara;5203070014;Kelayu Utara;52.03.07.1010
12;Denggen Timur;5203070015;Danggen Timur;52.03.07.2012
