No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Teluk Mesjid;1405030011;Teluk Mesjid;14.08.02.2005
2;Pariti_ii;1405030012;Parit I_ii;14.08.02.2004
3;Sungai Apit;1405030013;Sungai Apit;14.08.02.1001
4;Tanjung Kuras;1405030016;Tanjung Kuras;14.08.02.2003
5;Sungai Kayu Ara;1405030017;Sungai Kayu Ara;14.08.02.2008
6;Lalang;1405030018;Lalang;14.08.02.2009
7;Mengkapan;1405030019;Mengkapan;14.08.02.2010
8;Sungai Rawa;1405030020;Sungai Rawa;14.08.02.2011
9;Penyengat;1405030021;Penyengat;14.08.02.2012
10;Teluk Lanus;1405030022;Teluk Lanus;14.08.02.2002
11;Harapan;1405030023;Harapan;14.08.02.2017
12;Teluk Batil;1405030027;Teluk Batil;14.08.02.2014
13;Bunsur;1405030028;Bungsur;14.08.02.2016
14;Kayu Ara Permai;1405030029;Kayu Ara Permai;14.08.02.2019
15;Rawa Mekar Jaya;1405030030;Rawa Mekar Jaya;14.08.02.2020
