No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mingganggo;9418030003;Mingganggo;91.14.02.2016
2;Apiam;9418030004;Apiam;91.14.02.2007
3;Umage;9418030005;Umaga;91.14.02.2008
4;Bokondini;9418030006;Bokondini;91.14.02.1001
5;Galala;9418030007;Galala;91.14.02.2015
6;Mairini;9418030008;Mairini;91.14.02.2006
7;Tenggama;9418030022;Tenggagama;91.14.02.2022
8;Kologume;9418030023;Kologume;91.14.02.2035
9;Lambogo;9418030024;Lambogo;91.14.02.2036
10;Dunduma;9418030025;Dunduma;91.14.02.2041
11;Jawalene;9418030026;Jawalane;91.14.02.2039
