No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Oinlasi;5304100001;Oinlasi;53.02.08.2001
2;Kokoi;5304100002;Kokoi;53.02.08.2003
3;Fatulunu;5304100003;Fatulunu;53.02.08.2011
4;Nunleu;5304100004;"Nunle""u";53.02.08.2002
5;Kualeu;5304100012;"Kuale""u";53.02.08.2005
6;Fenun;5304100013;Fenun;53.02.08.2004
7;Anin;5304100014;Anin;53.02.08.2008
8;Toi;5304100015;To'i;53.02.08.2009
9;Sunu;5304100016;Sunu;53.02.08.2007
10;Lanu;5304100017;Lanu;53.02.08.2006
11;Nifuleo;5304100025;Nifuleo;53.02.08.2010
12;Fae;5304100032;Fae;53.02.08.2012
13;Netutnana;5304100033;Netutnana;53.02.08.2013
