No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karangsinom;3215060002;Karangsinom;32.15.16.2002
2;Karangjaya;3215060003;Karangjaya;32.15.16.2003
3;Parakanmulya;3215060004;Parakanmulya;32.15.16.2005
4;Citarik;3215060005;Citarik;32.15.16.2001
5;Tirtasari;3215060006;Tirtasari;32.15.16.2010
6;Parakan;3215060007;Parakan;32.15.16.2004
7;Kamurang;3215060008;Kamurang;32.15.16.2006
8;Bojongsari;3215060009;Bojongsari;32.15.16.2009
9;Cipondoh;3215060010;Cipondoh;32.15.16.2007
10;Kertawaluya;3215060011;Kertawaluya;32.15.16.2008
