No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lubuk Ladung;1701045001;Lubuk Ladung;17.01.07.2010
2;Air Sulau;1701045002;Air Sulau;17.01.07.2011
3;Sukajaya;1701045003;Suka Jaya;17.01.07.2012
4;Sukaraja;1701045004;Sukaraja;17.01.07.2009
5;Limus;1701045005;Limus;17.01.07.2008
6;Penindaian;1701045006;Penindaian;17.01.07.2007
7;Padang Bindu;1701045007;Padang Bindu;17.01.07.2006
8;Nanjungan;1701045008;Nanjungan;17.01.07.2004
9;Pagar Banyu;1701045009;Pagar Banyu;17.01.07.2003
10;Sukarami;1701045010;Suka Rami;17.01.07.2005
11;Betungan;1701045011;Betungan;17.01.07.2002
12;Karang Caya;1701045012;Karang Caya;17.01.07.2001
