No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Munu;9416014001;Munu;91.13.10.2001
2;Obio;9416014002;Obio;91.13.10.2002
3;Pugun;9416014003;Pugun;91.13.10.2003
4;Ujin;9416014004;Ujin;91.13.10.2004
5;Yahufa;9416014005;Yahufa;91.13.10.2005
6;Jibak;9416014006;Jibak;91.13.10.2006
7;Patin;9416014007;Patin;91.13.10.2007
8;Hom Hom;9416014008;Hom Hom;91.13.10.2008
9;Wendame;9416014009;Wendame;91.13.10.2009
10;Kwakenoro;9416014010;Kwakenoro;91.13.10.2010
11;Busupa;9416014011;Busupa;91.13.10.2011
12;Yagabo;9416014012;Yagabo;91.13.10.2012
13;Penigik;9416014013;Penigik;91.13.10.2013
