No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanggung Kramat;3517180001;Tanggungkramat;35.17.14.2001
2;Rejoagung;3517180002;Rejoagung;35.17.14.2002
3;Losari;3517180003;Losari;35.17.14.2003
4;Ploso;3517180004;Ploso;35.17.14.2004
5;Jatigedong;3517180005;Jatigedong;35.17.14.2005
6;Dadi Tunggal;3517180006;Daditunggal;35.17.14.2006
7;Gedongombo;3517180007;Gedungombo;35.17.14.2007
8;Jatibanjar;3517180008;Jatibanjar;35.17.14.2008
9;Pager Tanjung;3517180009;Pagertanjung;35.17.14.2009
10;Pandan Blole;3517180010;Pandanblole;35.17.14.2010
11;Kedungdowo;3517180011;Kedungdowo;35.17.14.2011
12;Bawangan;3517180012;Bawangan;35.17.14.2013
13;Kebon Agung;3517180013;Kebonagung;35.17.14.2012
