No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuning;1113040004;Kuning;11.13.03.2006
2;Padang Pasir;1113040005;Padang Pasir;11.13.03.2003
3;Mangang;1113040006;Mangang;11.13.03.2008
4;Rikit Gaib;1113040007;Kota Rikit Gaib;11.13.03.2014
5;Ampa Kolak;1113040008;Ampa Kolak;11.13.03.2001
6;Cane Uken;1113040009;Cane Uken;11.13.03.2012
7;Tungel;1113040010;Tungel;11.13.03.2013
8;Pinang Rugup;1113040011;Pinang Rugub;11.13.03.2005
9;Rempelam;1113040012;Rempelam;11.13.03.2011
10;Cane Toa;1113040013;Cane Toa;11.13.03.2002
11;Tungel Baru;1113040014;Tungel Baru;11.13.03.2018
12;Lukup Baru;1113040015;Lukup Baru;11.13.03.2016
13;Penomon Jaya;1113040016;Penomon Jaya;11.13.03.2017
