No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gondoruso;3508040001;Gondoruso;35.08.04.2001
2;Kalibendo;3508040002;Kalibendo;35.08.04.2002
3;Bades;3508040003;Bades;35.08.04.2003
4;Bago;3508040004;Bago;35.08.04.2004
5;Selok Awar Awar;3508040005;Selok Awar - Awar;35.08.04.2005
6;Condro;3508040006;Condro;35.08.04.2006
7;Madurejo;3508040007;Madurejo;35.08.04.2007
8;Pasirian;3508040008;Pasirian;35.08.04.2008
9;Sememu;3508040009;Sememu;35.08.04.2009
10;Nguter;3508040010;Nguter;35.08.04.2010
11;Selok Anyar;3508040011;Selokanyar;35.08.04.2011
