No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Hujung Pata;6211022001;Hujung Pata;62.10.12.2001
2;Tumbang Jalemu Kajuei;6211022002;Tumbang Jalemu Kajuei;62.10.12.2002
3;Jalemu Raya;6211022003;Jalemu Raya;62.10.12.2003
4;Jalemu Masulan;6211022004;Jalemu Masulan;62.10.12.2004
5;Tajah Antang Raya;6211022005;Tajah Antang Raya;62.10.12.2007
6;Rabambang;6211022006;Rabambang;62.10.12.1006
7;Mangkawuk;6211022007;Mangkawuk;62.10.12.2005
8;Tumbang Kuayan;6211022008;Tumbang Kuayan;62.10.12.2008
9;Tumbang Langgah;6211022009;Tumbang Langgah;62.10.12.2009
10;Tusang Raya;6211022010;Tusang Raya;62.10.12.2010
11;Tumbang Bahanei;6211022011;Tumbang Bahanei;62.10.12.2011
