No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mattiro Ade;7315050001;Mattiroade;73.15.05.2007
2;Leppangang;7315050002;Leppangang;73.15.05.2005
3;Pincara;7315050003;Pincara;73.15.05.2010
4;Teppo;7315050004;Teppo;73.15.05.1002
5;Tonyamang;7315050005;Tonyamang;73.15.05.1003
6;Maccirinna;7315050006;Maccirinna;73.15.05.1004
7;Padangloang;7315050007;Padangloang;73.15.05.2009
8;Malimpung;7315050008;Malimpung;73.15.05.2006
9;Sipatuo;7315050009;Sipatuo;73.15.05.2008
10;Benteng;7315050010;Benteng;73.15.05.1001
11;Masolo;7315050011;Masolo;73.15.05.2011
