No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wangbe;9433060001;Wangbe;91.25.02.2001
2;Jindak Wonalbe;9433060002;Jindak;91.25.02.2003
3;Wonalbe;9433060003;Wonalbe;91.25.02.2005
4;Pungki;9433060005;Pungki;91.25.02.2004
5;Ulipia;9433060008;Ulipia;91.25.02.2008
6;Marilaukin;9433060009;Marilaukin;91.25.02.2009
7;Aifalim;9433060010;Ailpailin;91.25.02.2010
8;Wungbet;9433060012;Wungbet;91.25.02.2012
9;Nagaljagama;9433060013;Nagaljagama;91.25.02.2013
10;Mongkoihol;9433060014;Mongkoihol;91.25.02.2014
11;Nanggi;9433060015;Nangi;91.25.02.2015
12;Hikinat;9433061007;Hikinat;91.25.12.2002
13;Pilokoma;9433072006;Pilokoma;91.25.11.2004
