No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Air Nanang;8107023001;Air Nanang;81.05.14.2009
2;Kwaos;8107023002;Kuwaos;81.05.14.2002
3;Suru;8107023003;Suru;81.05.14.2010
4;Liantasik;8107023004;Lian Tasik;81.05.14.2007
5;Keta;8107023005;Keta;81.05.14.2008
6;Keta Rumadan;8107023006;Keta Rumadan;81.05.14.2006
7;Kianlaut;8107023007;Kian Laut;81.05.14.2001
8;Salagor Kota;8107023008;Salagor Kota;81.05.14.2004
9;Salagor Air;8107023009;Salagor Air;81.05.14.2003
10;Aruan Gaur;8107023010;Aruan Gaur;81.05.14.2005
