No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasir Buncir;3201090001;Basir Buncir;32.01.27.2010
2;Cinagara;3201090002;Cinagara;32.01.27.2006
3;Tangkil;3201090003;Tangkil;32.01.27.2012
4;Pasir Muncang;3201090004;Pasir Muncang;32.01.27.2001
5;Muara Jaya;3201090005;Muara Jaya;32.01.27.2009
6;Caringin;3201090006;Caringin;32.01.27.2004
7;Lemah Duhur;3201090007;Lemah Duhur;32.01.27.2011
8;Cimande;3201090008;Cimande;32.01.27.2007
9;Pancawati;3201090009;Pancawati;32.01.27.2008
10;Ciderum;3201090010;Ciderum;32.01.27.2003
11;Ciherang Pondok;3201090011;Ciherang Pondok;32.01.27.2005
12;Cimande Hilir;3201090012;Cimande Hilir;32.01.27.2002
