No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Soya;8171020006;Soya;81.71.02.2009
2;Waihoka;8171020007;Waihoka;81.71.02.1014
3;Kel Karang Panjang;8171020008;Karang Panjang;81.71.02.1013
4;Kel Batu Meja;8171020009;Batu Meja;81.71.02.1015
5;Kel Batu Gaja;8171020010;Batu Gajah;81.71.02.1016
6;Kel Ahusen;8171020011;Ahusen;81.71.02.1019
7;Kel Honipopu;8171020012;Honipopu;81.71.02.1018
8;Uritetu;8171020013;Uritetu;81.71.02.1017
9;Kel Rijali;8171020014;Rijali;81.71.02.1011
10;Kel Amantelu;8171020015;Amantelu;81.71.02.1012
11;Batu Merah;8171020016;Batu Merah;81.71.02.2003
12;Pandan Kasturi;8171020017;Pandan Kasturi;81.71.02.1010
13;Hative Kecil;8171020018;Hative Kecil;81.71.02.2001
14;Galala;8171020019;Galala;81.71.02.2002
