No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ambutun;6306030001;Ambutun;63.06.03.2004
2;Lok Binuang;6306030003;Lok Binuang;63.06.03.2001
3;Telaga Langsat;6306030004;Telaga Langsat;63.06.03.2002
4;Mandala;6306030005;Mandala;63.06.03.2003
5;Pakuan Timur;6306030008;Pakuan Timur;63.06.03.2008
6;Pandulangan;6306030010;Pandulangan;63.06.03.2011
7;Longawang;6306030011;Longawang;63.06.03.2010
8;Gumbil;6306030012;Gumbil;63.06.03.2009
9;Hamak;6306030014;Hamak;63.06.03.2005
10;Hamak Timur;6306030015;Hamak Timur;63.06.03.2006
11;Hamak Utara;6306030016;Hamak Utara;63.06.03.2007
