No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rime Raya;1117020001;Rime Raya;11.17.01.2013
2;Singah Mulo;1117020002;Singah Mulo;11.17.01.2014
3;Alur Gading;1117020003;Alur Gading;11.17.01.2012
4;Blang Rakal;1117020004;Blang Rakal;11.17.01.2001
5;Negeri Antara;1117020005;Negeri Antara;11.17.01.2002
6;Blang Ara;1117020006;Blang Ara;11.17.01.2023
7;Gemasih;1117020007;Gemasih;11.17.01.2021
8;Pulo Intan;1117020008;Pulo Intan;11.17.01.2022
9;Rata Ara;1117020009;Rata Ara;11.17.01.2020
10;Musara 58;1117020010;Musara 58;11.17.01.2018
11;Musara Pakat;1117020011;Musara Pakat;11.17.01.2019
12;Weh Porak;1117020012;Wih Porak;11.17.01.2016
13;Simpang Lancang;1117020013;Simpang Lancang;11.17.01.2015
14;Bener Meriah;1117020014;Bener Meriah;11.17.01.2017
15;Perdamaian;1117020015;Perdamaian;11.17.01.2008
16;Ulu Naron;1117020016;Ulu Naron;11.17.01.2009
17;Taman Firdaus;1117020017;Taman Firdaus;11.17.01.2006
18;Bintang Berangun;1117020018;Bintang Berangun;11.17.01.2005
19;Uning Emas;1117020019;Uning Mas;11.17.01.2007
20;Pancar Jelobok;1117020020;Pancar Jelobok;11.17.01.2011
21;Alur Cincin;1117020021;Alur Cincin;11.17.01.2003
22;Pantan Sinaku;1117020022;Pantan Sinaku;11.17.01.2004
23;Pantan Lah;1117020023;Pantan Lah;11.17.01.2010
