No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karangkebagusan;3320080001;Karangkebagusan;33.20.06.1001
2;Demaan;3320080002;Demaan;33.20.06.1002
3;Bulu;3320080003;Bulu;33.20.06.1008
4;Kauman;3320080004;Kauman;33.20.06.1007
5;Panggang;3320080005;Panggang;33.20.06.1006
6;Potroyudan;3320080006;Potroyudan;33.20.06.1003
7;Bapangan;3320080007;Bapangan;33.20.06.1004
8;Saripan;3320080008;Saripan;33.20.06.1005
9;Jobokuto;3320080009;Jobokuto;33.20.06.1009
10;Ujungbatu;3320080010;Ujungbatu;33.20.06.1010
11;Pengkol;3320080011;Pengkol;33.20.06.1011
12;Mulyoharjo;3320080012;Mulyoharjo;33.20.06.2012
13;Kuwasen;3320080013;Kuwasen;33.20.06.2015
14;Bandengan;3320080014;Bandengan;33.20.06.2016
15;Wonorejo;3320080015;Wonorejo;33.20.06.2013
16;Kedungcino;3320080016;Kedungcino;33.20.06.2014
