No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ilan Batu;7317092001;Ilan Batu;73.17.15.2001
2;Ilan Batu Uru;7317092002;Ilan Batu Uru;73.17.15.2002
3;Lempe;7317092003;Lempe;73.17.15.2005
4;Lempe Pasang;7317092004;Lempe Pasang;73.17.15.2003
5;Lamasi Hulu;7317092005;Lamasi Hulu;73.17.15.2004
6;Lewandi;7317092006;Lewandi;73.17.15.2006
