No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Taman Sari;1208091001;Taman Sari;12.09.30.2004
2;Perhutaan Silau;1208091002;Perhutaan Silau;12.09.30.2002
3;Sukadamai;1208091003;Suka Damai;12.09.30.2001
4;Tanah Rakyat;1208091004;Tanah Rakyat;12.09.30.2003
5;Gedangan;1208091005;Gedangan;12.09.30.2005
6;Sidomulyo;1208091006;Sidomulyo;12.09.30.2008
7;Pulo Bandring;1208091007;Pulo Bandring;12.09.30.2007
8;Suka Makmur;1208091008;Suka Makmur;12.09.30.2006
9;Sukadamai Barat;1208091009;Suka Damai Barat;12.09.30.2009
10;Bunut Seberang;1208091010;Bunut Seberang;12.09.30.2010
