No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Muara Lintang Lama;1611031001;Muaralintang Lama;16.11.10.2001
2;Muara Lintang Baru;1611031002;Muaralintang Baru;16.11.10.2002
3;Tebat Payang;1611031003;Tebat Payang;16.11.10.2003
4;Karang Caya;1611031004;Karang Caya;16.11.10.2004
5;Tanjung Raya;1611031005;Tanjungraya;16.11.10.2005
6;Padang Bindu;1611031006;Padang Bindu;16.11.10.2006
7;Lingge;1611031007;Lingge;16.11.10.2008
8;Rantau Dodor;1611031008;Rantau Dodor;16.11.10.2009
9;Kungkilan;1611031009;Kungkilan;16.11.10.2010
10;Air Kandis;1611031010;Air Kandis;16.11.10.2007
