No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kelayan Luar;6371031001;Kelayan Luar;63.71.05.1012
2;Kertak Baru Ilir;6371031002;Kertak Baru Ilir;63.71.05.1001
3;Mawar;6371031003;Mawar;63.71.05.1003
4;Teluk Dalam;6371031004;Teluk Dalam;63.71.05.1004
5;Kertak Baru Ulu;6371031005;Kertak Baru Ulu;63.71.05.1002
6;Pekapuran Laut;6371031006;Pekapuran Laut;63.71.05.1011
7;Sungai Baru;6371031007;Sungai Baru;63.71.05.1010
8;Gadang;6371031008;Gadang;63.71.05.1008
9;Antasan Besar;6371031009;Antasan Besar;63.71.05.1005
10;Pasar Lama;6371031010;Pasar Lama;63.71.05.1006
11;Seberang Mesjid;6371031011;Seberang Mesjid;63.71.05.1007
12;Melayu;6371031012;Melayu;63.71.05.1009
