No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bah Tonang;1209130001;Bah Tonang;12.08.07.2004
2;Sambosar Raya;1209130002;Sambosar Raya;12.08.07.2001
3;Bangun Raya;1209130003;Bangun Raya;12.08.07.2006
4;Sindar Raya;1209130004;Sindar Raya;12.08.07.1008
5;Amborokan Pane Raya;1209130005;Ambarokan Pane Raya;12.08.07.2003
6;Panduman;1209130006;Panduman;12.08.07.2002
7;Bah Bulian;1209130007;Bah Bulian;12.08.07.2005
8;Durian Baggal;1209130008;Durian Banggal;12.08.07.2007
9;Sorba Dolog;1209130009;Sorba Dolog;12.08.07.2008
10;Puli Buah;1209130010;Puli Buah;12.08.07.2010
11;Gunung Datas;1209130011;Gunung Datas;12.08.07.2009
12;Banjaran;1209130012;Banjaran;12.08.07.2013
13;Marubun Siboras;1209130013;Marubun Siboras;12.08.07.2012
14;Banu Raya;1209130014;Banu Raya;12.08.07.2011
