No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Burnai Timur;1602040001;Burnai Timur;16.02.03.2017
2;Suka Pulih;1602040002;Suka Pulih;16.02.03.2018
3;Menang Raya;1602040003;Menang Raya;16.02.03.2019
4;Pedamaran Vi;1602040004;Pedamaran Vi;16.02.03.2002
5;Pedamaran V;1602040005;Pedamaran V;16.02.03.2003
6;Pedamaran Iv;1602040006;Pedamaran Iv;16.02.03.2004
7;Pedamaran Iii;1602040007;Pedamaran Iii;16.02.03.2005
8;Pedamaran Ii;1602040008;Pedamaran Ii;16.02.03.2006
9;Pedamaran I;1602040009;Pedamaran I;16.02.03.2007
10;Sukaraja;1602040010;Sukaraja;16.02.03.2011
11;Serinanti;1602040011;Serinanti;16.02.03.2010
12;Suka Damai;1602040012;Sukadamai;16.02.03.2009
13;Cinta Jaya;1602040013;Cinta Jaya;16.02.03.2008
14;Lebuh Rarak;1602040014;Lebuh Rarak;16.02.03.2021
