No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pana;7603030001;Pana;76.03.04.1001
2;Manipi;7603030002;Manipi;76.03.04.2003
3;Mamullu;7603030003;Mamullu;76.03.04.2005
4;Ulusalu;7603030004;Ulusalu;76.03.04.2013
5;Sapan;7603030005;Sapan;76.03.04.2006
6;Datu Baringan;7603030006;Datubaringan;76.03.04.2009
7;Panura;7603030007;Panura;76.03.04.2010
8;Tallang Bulawan;7603030008;Tallang Bulawan;76.03.04.2011
9;Karaka;7603030009;Karaka;76.03.04.2012
10;Weri;7603030010;Weri;76.03.04.2014
11;Ulusalu Indah;7603030011;Ulusalu Indah;76.03.04.2017
12;Salutambun;7603030012;Salutambun;76.03.04.2015
13;Saloan;7603030013;Saloan;76.03.04.2016
