No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Muara Tenang;1811040001;Muara Tenang;18.11.07.2010
2;Brabasan;1811040002;Brabasan;18.11.07.2001
3;Gedung Ram;1811040003;Gedung Ram;18.11.07.2002
4;Mekar Sari;1811040004;Mekar Sari;18.11.07.2003
5;Sinar Laga;1811040005;Sinar Laga;18.11.07.2012
6;Wira Jaya;1811040006;Wira Jaya;18.11.07.2011
7;Bangun Jaya;1811040007;Bangun Jaya;18.11.07.2009
8;Bujung Buring;1811040008;Bujung Buring;18.11.07.2004
9;Harapan Mukti;1811040009;Harapan Mukti;18.11.07.2007
10;Tri Karya Mulya;1811040010;Tri Karya Mulya;18.11.07.2013
11;Tanjung Sari;1811040011;Tanjung Sari;18.11.07.2006
12;Kagungan Dalam;1811040012;Kagungan Dalam;18.11.07.2005
13;Sri Tanjung;1811040013;Sri Tanjung;18.11.07.2008
14;Berasan Makmur;1811040014;Berasan Makmur;18.11.07.2014
15;Mekar Jaya;1811040015;Mekar Jaya;18.11.07.2015
16;Gedung Mulya;1811040016;Gedung Mulya;18.11.07.2016
17;Tanjung Harapan;1811040017;Tanjung Harapan;18.11.07.2017
18;Muara Tenang Timur;1811040018;Muara Tenang Timur;18.11.07.2018
19;Sriwijaya;1811040019;Sriwijaya;18.11.07.2019
20;Mukti Jaya;1811040020;Mukti Jaya;18.11.07.2020
21;Bujung Buring Baru;1811040021;Bujung Buring Baru;18.11.07.2021
