No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mekarsari;3205080001;Mekarsari;32.05.29.2006
2;Karyasari;3205080002;Karyasari;32.05.29.2001
3;Karya Mukti;3205080003;Karyamukti;32.05.29.2004
4;Sagara;3205080004;Sagara;32.05.29.2005
5;Maroko;3205080005;Maroko;32.05.29.2002
6;Sancang;3205080006;Sancang;32.05.29.2003
7;Simpang;3205080007;Simpang;32.05.29.2007
8;Cigaronggong;3205080008;Cigaronggong;32.05.29.2009
9;Mekarmukti;3205080009;Mekar Mukti;32.05.29.2008
10;Mekarwangi;3205080010;Mekarwangi;32.05.29.2010
11;Najaten;3205080011;Najaten;32.05.29.2011
