No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Simpang Narso;1503010001;Simpang Narso;15.03.01.2004
2;Batu Empang;1503010002;Batu Empang;15.03.01.2006
3;Bathin Pengambang;1503010003;Batin Pengambang;15.03.01.2005
4;Muara Air Dua;1503010004;Muaro Air Dua;15.03.01.2003
5;Sungai Keradak;1503010005;Sungai Keradak;15.03.01.2002
6;Tambak Ratu;1503010006;Tambak Ratu;15.03.01.2001
7;Rantau Panjang;1503010007;Rantau Panjang;15.03.01.2007
8;Pekan Gedang;1503010008;Pekan Gedang;15.03.01.2011
9;Pulau Salak Baru;1503010009;P. Salak Baru;15.03.01.2008
10;Bukit Kalimau Ulu;1503010010;Bukit Kalimau Ulu;15.03.01.2014
11;Raden Anom;1503010011;Raden Anom;15.03.01.2012
12;Datuk Nan Duo;1503010012;Datuk Nan Duo;15.03.01.2013
13;Padang Jering;1503010013;Padang Jering;15.03.01.2018
14;Kasiro;1503010014;Kasiro;15.03.01.2019
15;Kasiro Ilir;1503010015;Kasiro Hilir;15.03.01.2020
16;Sungai Bemban;1503010016;Sungai Bemban;15.03.01.2015
17;Sungai Baung;1503010017;Sungai Baung;15.03.01.2017
18;Muara Cuban;1503010018;Muara Cuban;15.03.01.2016
19;Lubuk Bangkar;1503010019;Lubuk Bangkar;15.03.01.2010
20;Muara Pemuat;1503010020;Muaro Pemuat;15.03.01.2009
21;Bukit Sulah;1503010021;Bukit Sulah;15.03.01.2022
22;Paniban Baru;1503010022;Paniban Baru;15.03.01.2023
23;Bukit Berantai;1503010023;Bukit Berantai;15.03.01.2021
