No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sulingan;6309070001;Sulingan;63.09.06.1003
2;Pembataan;6309070002;Pembataan;63.09.06.1009
3;Mabuun;6309070003;Mabu'un;63.09.06.1006
4;Maburai;6309070004;Maburai;63.09.06.2004
5;Belimbing Raya;6309070005;Belimbing Raya;63.09.06.1001
6;Belimbing;6309070006;Belimbing;63.09.06.1002
7;Kapar;6309070007;Kapar;63.09.06.2007
8;Masukau;6309070009;Masukau;63.09.06.2008
9;Kasiau;6309070012;Kasiau;63.09.06.2005
10;Kasiau Raya;6309070013;Kasiau Raya;63.09.06.2010
