No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lembang Balepe;7318054001;Tumbang Datu;73.18.34.2005
2;Lembang Leppan;7318054002;---;---
3;Kelurahan Malimbong;7318054003;Rante Limbong;73.18.38.2005
4;Lembang Lemomenduruk;7318054004;Lemo Menduruk;73.18.35.2005
5;Lebang Kole Sawangan;7318054005;Kole Sawangan;73.18.35.2003
6;Lebang Kole Barebatu;7318054006;Kole Barebatu;73.18.35.2004
