No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Natai Tebedak;6107160001;Natai Tebedak;61.05.08.2006
2;Jambu;6107160002;Jambu;61.05.08.2002
3;Nanga Mau;6107160003;Nanga Mau;61.05.08.2001
4;Mentunai;6107160004;Mentunai;61.05.08.2004
5;Tuguk;6107160005;Tuguk;61.05.08.2005
6;Nyangkom;6107160006;Nyangkom;61.05.08.2007
7;Nanga Tikan;6107160007;Nanga Tikan;61.05.08.2009
8;Kerapa Sepan;6107160008;Kerapa Sepan;61.05.08.2011
9;Pelaik;6107160009;Pelaik;61.05.08.2010
10;Tertung Mau;6107160010;Tertung Mau;61.05.08.2003
11;P A K A K;6107160011;Pakak;61.05.08.2013
12;Melingkat;6107160012;Melingkat;61.05.08.2008
13;Sungai Buaya;6107160013;Sungai Buaya;61.05.08.2012
14;Sungai Sintang;6107160014;Sungai Sintang;61.05.08.2014
15;Sungai Garong;6107160015;Sungai Garong;61.05.08.2015
16;Paoh Desa;6107160016;Paoh Desa;61.05.08.2016
17;Jaya Sakti;6107160017;Jaya Sakti;61.05.08.2017
18;Mekar Mandiri;6107160018;Mekar Mandiri;61.05.08.2018
19;Landau Beringin;6107160019;Landau Beringin;61.05.08.2019
20;Karya Baru;6107160020;Karya Baru;61.05.08.2020
21;Bukit Segaloh;6107160021;Bukit Segaloh;61.05.08.2021
22;Engkerangan;6107160022;Engkerangan;61.05.08.2022
23;Lalang Inggar;6107160023;Lalang Inggar;61.05.08.2023
24;Linggam Permai;6107160024;Linggam Permai;61.05.08.2024
25;Sungai Menuang;6107160025;Sungai Menuang;61.05.08.2025
26;Natai Lesung;6107160026;Natai Lesung;61.05.08.2026
27;Begendang Mal;6107160027;Begendang Mal;61.05.08.2027
28;Sungai Ranap;6107160028;Sungai Ranap;61.05.08.2028
29;Nanga Lengkong Bindu;6107160029;Lengkong Bindu;61.05.08.2029
30;Nanga Lidau;6107160030;Nanga Lidau;61.05.08.2030
31;Mengkirai;6107160031;Mengkirai;61.05.08.2031
32;Tanjung Keliling;6107160032;Tanjung Keliling;61.05.08.2032
33;Buluk Jegara;6107160033;Buluk Jegara;61.05.08.2033
34;Buluk Panjang;6107160034;Buluk Panjang;61.05.08.2034
35;Tanjung Putar;6107160035;Tanjung Putar;61.05.08.2035
36;Sungai Emang;6107160036;Sungai Emang;61.05.08.2036
37;Sungai Meraya;6107160037;Sungai Meraya;61.05.08.2037
38;Kempas Raya;6107160038;Kempas Raya;61.05.08.2038
39;Ipoh Emang;6107160039;Ipoh Emang;61.05.08.2039
40;Sungai Pengga;6107160040;Sungai Pengga;61.05.08.2040
41;Batu Netak;6107160041;Batu Netak;61.05.08.2041
42;Neran Baya;6107160042;Neran Baya;61.05.08.2042
43;Monbai Begununk;6107160043;Monbai Begununk;61.05.08.2043
