No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sulu;7105131001;Sulu;71.05.19.2002
2;Paslaten;7105131002;Paslaten;71.05.19.2001
3;Bajo;7105131003;Bajo;71.05.19.2003
4;Popareng;7105131004;Popareng;71.05.19.2005
5;Wawontulap;7105131005;Wawontulap;71.05.19.2006
6;Wawona;7105131006;Wawona;71.05.19.2004
7;Sondaken;7105131007;Sondaken;71.05.19.2007
8;Rap-rap;7105131008;Raprap;71.05.19.2009
9;Pungkol;7105131009;Pungkol;71.05.19.2008
10;Paslaten Satu;7105131010;Paslaten Satu;71.05.19.2010
11;Arakan;7105131011;Arakan;71.05.19.2011
