No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Molanihu;7502021001;Molanihu;75.01.11.2010
2;Batulayar;7502021002;Batulayar;75.01.11.2013
3;Molas;7502021003;Molas;75.01.11.2012
4;Tohupo;7502021004;Tohupo;75.01.11.2009
5;Molopatodu;7502021005;Molopatodu;75.01.11.2011
6;Upomela;7502021006;Upomela;75.01.11.2008
7;Dulamayo;7502021007;Dulamayo;75.01.11.2001
8;Otopade;7502021014;Otopade;75.01.11.2016
9;Batu Loreng;7502021015;Batuloreng;75.01.11.2014
10;Bongohulawa;7502021016;Bongohulawa;75.01.11.2015
11;Huntulohulawa;7502021017;Huntulo Hulawa;75.01.11.2018
12;Liyodu;7502021020;Liyodu;75.01.11.2023
13;Kayumerah;7502021021;Kayumerah;75.01.11.2025
14;Owalanga;7502021022;Owalanga;75.01.11.2022
15;Liyoto;7502021025;Liyoto;75.01.11.2024
