No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pajang;3372010001;Pajang;33.72.01.1001
2;Laweyan;3372010002;Laweyan;33.72.01.1002
3;Bumi;3372010003;Bumi;33.72.01.1003
4;Panularan;3372010004;Panularan;33.72.01.1004
5;Sriwedari;3372010005;Sriwedari;33.72.01.1006
6;Penumping;3372010006;Penumping;33.72.01.1005
7;Purwosari;3372010007;Purwosari;33.72.01.1007
8;Sondakan;3372010008;Sondakan;33.72.01.1008
9;Kerten;3372010009;Kerten;33.72.01.1009
10;Jajar;3372010010;Jajar;33.72.01.1010
11;Karangasem;3372010011;Karangasem;33.72.01.1011
