No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Songgom;3329150001;Songgom;33.29.10.2005
2;Songgom Lor;3329150002;Songgom Lor;33.29.10.2010
3;Gegerkunci;3329150003;Gegerkunci;33.29.10.2008
4;Jatimakmur;3329150004;Jatimakmur;33.29.10.2009
5;Jatirokeh;3329150005;Jatirokeh;33.29.10.2003
6;Cenang;3329150006;Cenang;33.29.10.2001
7;Wanatawang;3329150007;Wanatawang;33.29.10.2007
8;Wanacala;3329150008;Wanacala;33.29.10.2006
9;Karangsembung;3329150009;Karangsembung;33.29.10.2004
10;Dukuhmaja;3329150010;Dukuhmaja;33.29.10.2002
