No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jombangdelik;3525070001;Jombangdelik;35.25.02.2001
2;Brangkal;3525070002;Brangkal;35.25.02.2002
3;Ngampel;3525070003;Ngampel;35.25.02.2003
4;Tanahlandean;3525070004;Tanahlandean;35.25.02.2006
5;Dapet;3525070005;Dapet;35.25.02.2009
6;Wonorejo;3525070006;Wonorejo;35.25.02.2008
7;Sekarputih;3525070007;Sekarputih;35.25.02.2015
8;Wotansari;3525070008;Wotansari;35.25.02.2020
9;Banjaragung;3525070009;Banjaragung;35.25.02.2024
10;Karangsemanding;3525070010;Karangsemanding;35.25.02.2017
11;Wahas;3525070011;Wahas;35.25.02.2013
12;Bandungsekaran;3525070012;Bandungsekaran;35.25.02.2004
13;Mojogede;3525070013;Mojogede;35.25.02.2011
14;Kedungpring;3525070014;Kedungpring;35.25.02.2014
15;Pucung;3525070015;Pucung;35.25.02.2021
16;Balongpanggang;3525070016;Balongpanggang;35.25.02.2019
17;Kedungsumber;3525070017;Kedungsumber;35.25.02.2007
18;Babatan;3525070018;Babatan;35.25.02.2005
19;Pacuh;3525070019;Pacuh;35.25.02.2018
20;Tenggor;3525070020;Tenggor;35.25.02.2012
21;Dohoagung;3525070021;Dohoagung;35.25.02.2010
22;Pinggir;3525070022;Pinggir;35.25.02.2016
23;Klotok;3525070023;Klotok;35.25.02.2022
24;Ganggang;3525070024;Ganggang;35.25.02.2025
25;Ngasin;3525070025;Ngasin;35.25.02.2023
