No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Weu Bada;1108080001;Weu Bada;11.06.05.2017
2;Piyeung Lhang;1108080002;Piyeung Lhang;11.06.05.2049
3;Piyeung Datu;1108080003;Piyeung Datu;11.06.05.2053
4;Piyeung Mane;1108080004;Piyeung Manee;11.06.05.2050
5;Kuweu;1108080005;Kuweu;11.06.05.2052
6;Bueng Daroh;1108080006;Bueng Daroh;11.06.05.2051
7;Cot Lampoh Soh;1108080007;Cot Lampoh Soh;11.06.05.2047
8;Mon Ara;1108080008;Mon Ara;11.06.05.2045
9;Cot Lhok;1108080009;Cot Lhok;11.06.05.2046
10;Bueng Raya;1108080010;Bueng Raya;11.06.05.2048
11;Atong;1108080011;Atong;11.06.05.2028
12;Teubang Phui Mesjid;1108080012;Teubang Phui Mesjid;11.06.05.2022
13;Lamme Garot;1108080013;Lamme Garot;11.06.05.2016
14;Reudeup;1108080014;Reudeup;11.06.05.2029
15;Bakcirih;1108080015;Bak Cirih;11.06.05.2020
16;Meunasah Tutong;1108080016;Meunasah Tutong;11.06.05.2018
17;Empee Tanong;1108080017;Empee Tanong;11.06.05.2019
18;Dayah Daboh;1108080018;Dayah Daboh;11.06.05.2006
19;Lampaseh Krueng;1108080019;Lampaseh Krueng;11.06.05.2004
20;Lamnga;1108080020;Lamnga;11.06.05.2005
21;Lampaseh Lhok;1108080021;Lampaseh Lhok;11.06.05.2003
22;Baroh;1108080022;Gampong Baro;11.06.09.2010
23;Mata Ie;1108080023;Mata Ie;11.06.05.2001
24;Weu Krueng;1108080024;Weu Krueng;11.06.05.2009
25;Alue;1108080025;Kp. Alue;11.06.05.2008
26;Weu Lhok;1108080026;Weulhok;11.06.05.2007
27;Warabo;1108080027;Warabo;11.06.05.2021
28;Teubang Phui Baro;1108080028;Teubang Phui Baro;11.06.05.2023
29;Bueng Tujoh;1108080029;Bung Tujoh;11.06.05.2026
30;Bira Lhok;1108080030;Bira Lhok;11.06.05.2025
31;Bira Cot;1108080031;Bira Cot;11.06.05.2024
32;Peurumping;1108080032;Peurumping;11.06.05.2027
33;Bak Dilip;1108080035;Bak Dilib;11.06.05.2011
34;Ulee Lhat;1108080036;Ulee Lhat;11.06.05.2012
35;Seubam Lhok;1108080037;Seubam Lhok;11.06.05.2042
36;Lam Raya;1108080038;Lamraya;11.06.05.2015
37;Cot Seunong;1108080039;Cot Seunong;11.06.05.2044
38;Seubam Cot;1108080042;Seuban Cot;11.06.05.2010
39;Seumet;1108080043;Seumet;11.06.05.2043
