No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kelurahan Pardomuan;1203080001;---;---
2;Sihuik Kuik;1203080002;Sihuik-huik;12.03.06.2017
3;Aek Natas;1203080003;Aek Natas;12.03.06.2015
4;Gunung Baringin;1203080004;Gunung Baringin;12.03.06.2018
5;Dolok Godang;1203080005;Dolok Godang;12.03.06.2016
6;Kelurahan Simarpinggan;1203080006;---;---
7;Kelurahan Tapian Nauli;1203080007;---;---
8;Tandihat;1203080008;Tandihat;12.03.06.2012
9;Sihopur;1203080009;Sihopur;12.03.06.2011
10;Perk. Simarpinggan;1203080010;Perkebunan Marpinggan;12.03.06.2013
11;Siamporik Dolok;1203080011;Siamporik Dolok;12.03.06.2009
12;Sibong Bong;1203080012;Sibong-bong;12.03.06.2008
13;Siamporik Lombang;1203080013;Siamporik Lombang;12.03.06.2010
14;Kelurahan Napa;1203080014;---;---
15;Pintu Padang;1203080015;Pintu Padang;12.03.06.2006
16;Sinyior;1203080016;Sinyior;12.03.06.2005
17;Situmbaga;1203080017;Situmbaga;12.03.06.2004
