No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rias;1905030001;Rias;19.03.01.2008
2;Teladan;1905030002;Teladan;19.03.01.1002
3;Tanjung Ketapang;1905030003;Tanjungketapang;19.03.01.1003
4;Toboali;1905030004;Toboali;19.03.01.1001
5;Kaposang;1905030008;Keposang;19.03.01.2012
6;Gadung;1905030009;Gadung;19.03.01.2007
7;Bikang;1905030010;Bikang;19.03.01.2006
8;Jeriji;1905030011;Jeriji;19.03.01.2005
9;Serdang;1905030012;Serdang;19.03.01.2004
10;Rindik;1905030013;Rindik;19.03.01.2013
11;Kepoh;1905030014;Kepoh;19.03.01.2010
