No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Piramid;9402183017;Piramid;91.02.59.2001
2;Yonggime;9402183018;Yonggime;91.02.59.2002
3;Algonik;9402183019;Algonik;91.02.59.2004
4;Perabaga;9402183020;Perabaga;91.02.59.2003
5;Yalinggume;9402183021;Yalinggume;91.02.59.2005
6;Aboneri;9402183022;Aboneri;91.02.59.2006
7;Gobalimo;9402183037;Gobalimo;91.02.59.2007
8;Balima;9402183038;Balima;91.02.59.2008
9;Yumbun;9402183039;Yumbun;91.02.59.2009
10;Beam;9402183040;Beam;91.02.59.2010
