No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sidomukti;1803081001;Sidomukti;18.01.22.2003
2;Wawasan;1803081002;Wawasan;18.01.22.2004
3;Bangunsari;1803081003;Bangun Sari;18.01.22.2001
4;Mulyo Sari;1803081004;Mulyosari;18.01.22.2005
5;Kertosari;1803081005;Kertosari;18.01.22.2007
6;Wonodadi;1803081006;Wonodadi;18.01.22.2006
7;Purwodadi Dalam;1803081007;Purwodadi Dalam;18.01.22.2002
8;Malang Sari;1803081008;Malangsari;18.01.22.2008
