No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Teluk Kenari;5307050001;Teluk Kenari;53.05.01.2018
2;Kalabahi Barat;5307050002;Kalabahi Barat;53.05.01.1001
3;Adang Buom;5307050003;Adang Buom;53.05.01.2019
4;Binongko;5307050004;Binongko;53.05.01.1005
5;Motongbang;5307050005;Motongbang;53.05.01.2014
6;Kalabahi Kota;5307050006;Kalabahi Kota;53.05.01.1002
7;Wetabua;5307050007;Wetabua;53.05.01.1011
8;Nusa Kenari;5307050008;Nusa Kenari;53.05.01.1006
9;Lendola;5307050009;Lendola;53.05.01.2012
10;Air Kenari;5307050010;Air Kenari;53.05.01.2015
11;Kalabahi Tengah;5307050011;Kalabahi Tengah;53.05.01.1003
12;Kalabahi Timur;5307050012;Kalabahi Timur;53.05.01.1004
13;Mutiara;5307050013;Mutiara;53.05.01.1010
14;Welai Timur;5307050017;Welai Timur;53.05.01.1009
15;Welai Barat;5307050020;Welai Barat;53.05.01.1008
16;Fanating;5307050021;Fanating;53.05.01.2013
