No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kembes Dua;7102171001;Kembes Ii;71.02.14.2001
2;Kembes Satu;7102171002;---;---
3;Tombuluan;7102171003;Toumbuluan;71.02.14.2003
4;Kamangta;7102171004;Kamangta;71.02.14.2006
5;Sawangan;7102171005;Sawangan;71.02.14.2007
6;Koka;7102171006;Koka;71.02.14.2004
7;Suluan;7102171007;Suluan;71.02.14.2005
8;Rumengkor;7102171008;Rumengkor;71.02.14.2008
9;Tikela;7102171009;Tikela;71.02.14.2009
10;Rumengkor Satu;7102171010;Rumengkor Satu;71.02.14.2010
11;Rumengkor Dua;7102171011;Rumengkor Dua;71.02.14.2011
