No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dasaq;6402040016;Dasaq;64.07.10.2018
2;Jerang Dayak;6402040017;Jerang Dayak;64.07.10.2015
3;Mendung;6402040018;Mendung;64.07.10.2016
4;Jerang Melayu;6402040019;Jerang Melayu;64.07.10.2017
5;Tanjung Laong;6402040020;Tanjung Laong;64.07.10.2024
6;Teluk Tempudau;6402040021;Teluk Tempudau;64.07.10.2023
7;Muara Baroh;6402040022;Muara Baroh;64.07.10.2022
8;Sebelang;6402040023;Sebelang;64.07.10.2021
9;Tepian Ulaq;6402040024;Tepian Ulaq;64.07.10.2020
10;Tanjung Pagar;6402040025;Tanjung Pagar;64.07.10.2025
11;Gunung Bayan;6402040029;Gunung Bayan;64.07.10.2029
12;Muara Beloan;6402040030;Muara Beloan;64.07.10.2030
