No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cipangramatan;3205120001;Cipangramatan;32.05.22.2011
2;Mekarjaya;3205120002;Mekarjaya;32.05.22.2007
3;Girijaya;3205120003;Girijaya;32.05.22.2004
4;Giriawas;3205120004;Giriawas;32.05.22.2005
5;Cibodas;3205120005;Cibodas;32.05.22.2006
6;Cikajang;3205120006;Cikajang;32.05.22.2001
7;Padasuka;3205120007;Padasuka;32.05.22.2009
8;Mekarsari;3205120008;Mekarsari;32.05.22.2003
9;Simpang;3205120009;Simpang;32.05.22.2002
10;Cikandang;3205120010;Cikandang;32.05.22.2008
11;Margamulya;3205120011;Margamulya;32.05.22.2010
12;Karamatwangi;3205120012;Kramatwangi;32.05.22.2012
