No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sekayun;1709061001;Sekayun;17.09.10.2001
2;Sekayun Mudik;1709061002;Sekayun Mudik;17.09.10.2002
3;Sekayun Ilir;1709061003;Sekayun Hilir;17.09.10.2003
4;Talang Donok;1709061004;Talang Donok;17.09.10.2004
5;Taba Tengah;1709061005;Taba Tengah;17.09.10.2005
6;Padang Burnai;1709061006;Padang Berunai;17.09.10.2006
7;Air Napal;1709061008;Air Napal;17.09.10.2008
8;Genting;1709061009;Genting;17.09.10.2009
9;Talang Panjang;1709061010;Talang Panjang;17.09.10.2010
10;Bang Haji;1709061011;Bang Haji;17.09.10.2011
11;Sungkai Berayun;1709061012;Sungkai Berayun;17.09.10.2012
