No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wawa;1214024001;Wawa;12.14.30.2008
2;Teluk Limo;1214024002;Teluk Limo;12.14.30.2007
3;Bale Bale;1214024003;Bale-bale;12.14.30.2006
4;Marit Baru;1214024005;Marit Baru;12.14.30.2009
5;Silima Banua Marit;1214024006;Silima Banua Marit;12.14.30.2002
6;Majino Lorang;1214024009;Majino Lorang;12.14.30.2010
7;Siofa Banua Lorang;1214024010;Siofa Banua Lorang;12.14.30.2001
8;Limo Biang;1214024011;Limo Biang;12.14.30.2004
9;Ziabiang;1214024012;Zia Biang;12.14.30.2003
10;Memong;1214024013;Memong;12.14.30.2005
11;Afore;1214024014;Afore Gobo;12.14.30.2011
12;Bale-bale Sibohou;1214024015;Bale-bale Sibohou;12.14.30.2012
