No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wawoheo;7410070003;Wawoheo;74.09.02.2007
2;Lamonae;7410070005;Lamonae;74.09.02.1001
3;Padalere;7410070006;Padalere;74.09.02.2002
4;Culambatu (Upt.lamonae Iii);7410070007;Culumbatu;74.09.02.2006
5;Lamparinga (Upt Padalere);7410070008;Lamparinga;74.09.02.2009
6;Tetewatu;7410070009;Tetewatu;74.09.02.2004
7;Wacu Malewe;7410070018;Wacumelewe;74.09.02.2012
8;Lamonae Utama;7410070019;Lamonae Utama;74.09.02.2010
9;Mata Osole;7410070020;Mata Osole;74.09.02.2013
10;Lalomerui;7410070021;Sarimukti;74.09.03.2004
11;Pondoa;7410070022;Pondoa;74.09.02.2014
12;Wawontoaho;7410070023;Wawontoaho;74.09.02.2021
13;Padalere Utama;7410070025;Padalere Utama;74.09.02.2024
14;Larompana;7410070029;Larompana;74.09.02.2022
15;Wacu Pinodo;7410070030;Wacu Pinodo;74.09.02.2023
16;Upt Padalere Utama;7410070031;Hialu Utama;74.09.13.2005
17;Hialu;7410071011;Hialu;74.09.13.2011
