No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dutohe;7504020006;Dutohe;75.03.02.2006
2;Tanggilingo;7504020007;Tanggilingo;75.03.02.2007
3;Padengo;7504020008;Padengo;75.03.02.1008
4;Oluhuta;7504020009;Olohuta;75.03.02.1009
5;Tumbihe;7504020010;Tumbihe;75.03.02.1010
6;Pauwo;7504020011;Pauwo;75.03.02.1011
7;Toto Selatan;7504020012;Toto Selatan;75.03.02.2012
8;Poowo;7504020016;Poowo;75.03.02.2013
9;Talango;7504020017;Talango;75.03.02.2024
10;Poowo Barat;7504020018;Poowo Barat;75.03.02.2026
11;Dutohe Barat;7504020019;Dutohe Barat;75.03.02.2029
12;Oluhuta Utara;7504020020;Olohuta Utara;75.03.02.1028
