No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Guntung;1219020018;Guntung;12.19.06.2002
2;Bagan Dalam;1219020019;Bagan Dalam;12.19.06.2004
3;Suka Maju;1219020020;Suka Maju;12.19.06.2006
4;Tanjung Tiram;1219020021;Tanjungtiram;12.19.06.1001
5;Bogak;1219020022;Bogak;12.19.06.2005
6;Suka Jaya;1219020029;Suka Jaya;12.19.06.2016
7;Kampung Lalang;1219020030;Kampung Lalang;12.19.06.2019
8;Bagan Arya;1219020031;Bagan Arya;12.19.06.1022
9;Pahlawan;1219020032;Pahlawan;12.19.06.2017
10;Bandar Rahmad;1219020033;Bandar Rahmat;12.19.06.2018
