No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Atu Lintang;1106011001;Atu Lintang;11.04.18.2001
2;Merah Mege;1106011002;Merah Mege;11.04.18.2002
3;Tanoh Abu;1106011003;Tanoh Abu;11.04.18.2007
4;Merah Muyang;1106011004;Merah Muyang;11.04.18.2004
5;Merah Pupuk;1106011005;Merah Pupuk;11.04.18.2003
6;Bintang Kekelip;1106011006;Bintang Kekelip;11.04.18.2008
7;Merah Jernang;1106011007;Merah Jernang;11.04.18.2009
8;Kepala Akal;1106011008;Kepala Akal;11.04.18.2006
9;Gayo Murni;1106011009;Gayo Murni;11.04.18.2005
10;Pantan Damar;1106011010;Pantan Damar;11.04.18.2011
11;Damar Mulyo;1106011011;Damar Mulyo;11.04.18.2010
