No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Madong Raya;6110020003;Madong Jaya;61.10.06.2006
2;Loka Jaya;6110020004;Loka Jaya;61.10.06.2002
3;Batu Begigi;6110020005;Batu Begigi;61.10.06.2001
4;Bina Karya;6110020006;Bina Karya;61.10.06.2005
5;Bina Jaya;6110020007;Bina Jaya;61.10.06.2004
6;Suka Maju;6110020008;Suka Maju;61.10.06.2003
7;Bata Luar;6110020012;Bata Luar;61.10.06.2016
8;Keranjik;6110020013;Keranjik;61.10.06.2022
9;Pelita Kenaya;6110020014;Pelita Kenaya;61.10.06.2019
10;Maris Permai;6110020015;Maris Permai;61.10.06.2017
11;Tanjung Beringin Raya;6110020016;Tanjung Beringin Raya;61.10.06.2020
12;Tanjung Gunung;6110020017;Tanjung Gunung;61.10.06.2021
