No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tandung;7322010001;Tandung;73.22.04.2004
2;Kalotok;7322010002;Kalotok;73.22.04.2006
3;Pompaniki;7322010003;Pompaniki;73.22.04.2011
4;Mari-mari;7322010004;Mari-mari;73.22.04.2005
5;Bone Subur;7322010005;Bone Subur;73.22.04.2016
6;Tete Uri;7322010006;Teteuri;73.22.04.2010
7;Batu Alang;7322010007;Batu Alang;73.22.04.2019
8;Kampung Baru;7322010008;Kampung Baru;73.22.04.2015
9;Dandang;7322010009;Dandang;73.22.04.2013
10;Buangin;7322010010;Buangin;73.22.04.2001
11;Pararra;7322010011;Pararra;73.22.04.2003
12;Terpedo Jaya;7322010012;Torpedo Jaya;73.22.04.2017
13;Buntu Terpedo;7322010013;Buntu Torpedo;73.22.04.2014
14;Tulak Tallu;7322010014;Tullak Tallu;73.22.04.2008
15;Bakka;7322010015;Bakka;73.22.04.2009
16;Pengkendekan;7322010016;Pengkendekan;73.22.04.2018
17;Marobo;7322010017;Marobo;73.22.04.1012
18;Sabbang;7322010018;Sabbang;73.22.04.2002
19;Salama;7322010019;Salama;73.22.04.2020
20;Malimbu;7322010020;Malimbu;73.22.04.2007
