No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kedungdawa;3212030001;Kedung Dawa;32.12.03.2001
2;Babakanjaya;3212030002;Babakan Jaya;32.12.03.2002
3;Gabuskulon;3212030003;Gabus Kulon;32.12.03.2003
4;Sekarmulya;3212030004;Sekar Mulya;32.12.03.2004
5;Kedokangabus;3212030005;Kedokan Gabus;32.12.03.2005
6;Rancamulya;3212030006;Rancamulya;32.12.03.2006
7;Rancahan;3212030007;Rancahan;32.12.03.2007
8;Gabuswetan;3212030008;Gabus Wetan;32.12.03.2008
9;Drunten Wetan;3212030009;Drunten Wetan;32.12.03.2009
10;Drunten Kulon;3212030010;Drunten Kulon;32.12.03.2010
