No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tejah Barat;3528050001;Teja Barat;35.28.04.2006
2;Tejah Timur;3528050002;Teja Timur;35.28.04.2007
3;Jalmak;3528050003;Jalmak;35.28.04.2005
4;Laden;3528050004;Laden;35.28.04.2004
5;Panempan;3528050005;Panempan;35.28.04.2002
6;Kangenan;3528050006;Kangenan;35.28.04.1001
7;Patemon;3528050007;Patemon;35.28.04.1003
8;Barurambat Kota;3528050008;Barurambat Kota;35.28.04.1014
9;Parteker;3528050009;Parteker;35.28.04.1013
10;Jungcangcang;3528050010;Jungcang Cang;35.28.04.1012
11;Bettet;3528050011;Bettet;35.28.04.2008
12;Nylabu Laok;3528050012;Nyalabu Laok;35.28.04.2009
13;Nylabu Daya;3528050013;Nyalabu Daja;35.28.04.2010
14;Bugih;3528050014;Bugih;35.28.04.1011
15;Gladak Anyar;3528050015;Geladak Anyar;35.28.04.1015
16;Kolpajung;3528050016;Kolpajung;35.28.04.1016
17;Kowel;3528050017;Kowel;35.28.04.1017
18;Toronan;3528050018;Toronan;35.28.04.2018
