No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Tepuk;1602021001;Sungai Tepuk;16.02.15.2005
2;Sido Mulyo;1602021002;Sidomulyo;16.02.15.2010
3;Talang Jaya;1602021003;Talang Jaya;16.02.15.2009
4;Sungai Menang;1602021004;Sungai Menang;16.02.15.2001
5;Karangsia;1602021005;Karangsia;16.02.15.2002
6;Talang Makmur;1602021006;Talang Makmur;16.02.15.2007
7;Harapan Jaya;1602021007;Harapan Jaya;16.02.15.2008
8;Sungai Ceper;1602021008;Sungai Ceper;16.02.15.2003
9;Gajah Mati;1602021009;Gajah Mati;16.02.15.2004
10;Bumi Pratama Mandira;1602021010;Bumi Pratama Mandira;16.02.15.2011
11;Sungai Pinang Indah;1602021011;Pinang Indah;16.02.15.2012
12;Sungai Sibur;1602021012;Sungai Sibur;16.02.15.2006
13;Gajah Mukti;1602021013;Gajah Mukti;16.02.15.2015
14;Gajah Mulya;1602021014;Gajah Mulya;16.02.15.2016
15;Gajah Makmur;1602021015;Gajah Makmur;16.02.15.2013
16;Sari Gading;1602021016;Sri Gading;16.02.15.2017
17;Gading Mas;1602021017;Gading Mas;16.02.15.2018
18;Gading Jaya;1602021018;Gading Jaya;16.02.15.2014
